Product_Name,Brand,Rating,Ratings_Count,Ingredients,Category,product_id
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Talc,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Phenoxyethanol,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Methylchloroisothiazolinone,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Imidazolidinyl Urea,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Methylisothiazolinone,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Fragrance,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Mineral Oil,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Iodopropynyl Butylcarbamate,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Sodium Trideceth-3 Carboxylate,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Aminoguanidine HCl,Moisturizers,7525
Stress Repair Concentrate,Chantecaille,0.0,0,Glycoproteins,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Rosa Damascena Flower Water,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Magnesium Ascorbyl Phosphate,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Acacia Dealbata Flower Wax,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Triticum Vulgare,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Citrus Aurantium Amara,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Saccharide Isomerate,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Cetyl Alcohol,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Sorbitol,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Butyrospermum Parkii,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Prunus Amygdalus Dulcis,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Ascorbyl Palmitate,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Leontopodium Alpinum Extract,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Citrus Aurantium Dulcis,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Xanthan Gum,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Jasminum Officinale,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Water,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Carbomer,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Caffeine,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Caprylic/Capric Triglyceride,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Caprylyl Glycol,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Butylene Glycol,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Sodium Hyaluronate,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Glycerin,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Propylene Glycol,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Potassium Cetyl Phosphate,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Acetyl Hexapeptide-3,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Ascorbic Acid,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Tocopherol,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Mica,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Citric Acid,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Arnica Montana Flower Extract,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,Alcohol,"Serums, Essence & Ampoules",3850
Stress Repair Concentrate,Chantecaille,0.0,0,C12-20 Acid PEG-8 Ester,"Serums, Essence & Ampoules",3850
